age,age_group,sex,region,urban_rural,education,income_pc,income_level,has_child,marital_class
31,30-35,Nữ,Bắc,Đô thị,≤THPT,6801.766852817775,high,0,0
28,25-29,Nữ,Trung,Nông thôn,ĐH,4813.334228401925,high,0,1
21,18-24,Nữ,Bắc,Đô thị,≤THPT,4338.003130795054,high,0,0
35,30-35,Nữ,Nam,Nông thôn,≤THPT,536.8622007569862,low,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,2929.1572592897905,mid,0,0
20,18-24,Nam,Nam,Nông thôn,ĐH,4821.790396845079,high,0,0
32,30-35,Nữ,Trung,Nông thôn,≤THPT,887.438413924554,low,0,0
35,30-35,Nam,Nam,Nông thôn,≤THPT,4801.487552054329,high,0,0
27,25-29,Nữ,Bắc,Đô thị,≤THPT,6524.200553985332,high,0,0
25,25-29,Nữ,Nam,Đô thị,ĐH,1780.275119442945,low,1,0
30,30-35,Nữ,Nam,Nông thôn,≤THPT,3727.96573134487,mid,1,1
20,18-24,Nữ,Trung,Đô thị,>ĐH,3011.9909296787037,mid,0,0
23,18-24,Nữ,Nam,Đô thị,CĐ,4649.012374183342,high,0,0
29,25-29,Nữ,Bắc,Nông thôn,ĐH,2827.5517293800353,mid,0,0
18,18-24,Nam,Nam,Nông thôn,≤THPT,3503.6964110161425,mid,0,0
25,25-29,Nam,Bắc,Đô thị,ĐH,8900.717373834666,high,0,0
26,25-29,Nam,Bắc,Đô thị,CĐ,6367.200270583581,high,0,0
22,18-24,Nữ,Nam,Nông thôn,CĐ,3076.655230956095,mid,0,1
35,30-35,Nữ,Trung,Nông thôn,ĐH,5075.960023886577,high,0,0
31,30-35,Nam,Bắc,Đô thị,ĐH,1924.8656174091882,low,0,0
33,30-35,Nam,Nam,Nông thôn,ĐH,6612.877081484739,high,0,0
22,18-24,Nam,Nam,Nông thôn,ĐH,1040.6319385787244,low,0,0
35,30-35,Nam,Bắc,Nông thôn,ĐH,3531.048338893003,mid,1,0
32,30-35,Nữ,Nam,Đô thị,≤THPT,1215.2114768081058,low,0,0
27,25-29,Nữ,Nam,Đô thị,CĐ,2689.629630563317,mid,0,0
31,30-35,Nam,Bắc,Đô thị,CĐ,1411.8234278204982,low,0,0
23,18-24,Nữ,Nam,Đô thị,ĐH,4842.019697556159,high,0,0
33,30-35,Nữ,Bắc,Nông thôn,ĐH,2455.591865918873,mid,0,0
20,18-24,Nam,Nam,Nông thôn,ĐH,2337.3339623262063,low,0,0
23,18-24,Nam,Trung,Nông thôn,≤THPT,2326.8443594026544,low,0,0
18,18-24,Nam,Nam,Nông thôn,≤THPT,3036.227420060964,mid,0,0
25,25-29,Nam,Nam,Đô thị,≤THPT,3651.6680670209566,mid,0,0
21,18-24,Nam,Bắc,Nông thôn,≤THPT,427.6419150785932,low,0,1
28,25-29,Nữ,Trung,Nông thôn,CĐ,2296.3573212491874,low,0,0
23,18-24,Nam,Nam,Nông thôn,CĐ,4876.229956537736,high,0,0
25,25-29,Nam,Bắc,Đô thị,CĐ,3986.873853203847,mid,0,0
23,18-24,Nam,Bắc,Nông thôn,CĐ,4841.220698958877,high,0,0
25,25-29,Nữ,Trung,Đô thị,ĐH,5661.706957957646,high,0,0
18,18-24,Nữ,Bắc,Nông thôn,ĐH,1856.0633096076115,low,0,0
24,18-24,Nam,Bắc,Nông thôn,≤THPT,1690.2354919051406,low,0,0
31,30-35,Nam,Nam,Nông thôn,≤THPT,10324.33122874038,high,0,1
21,18-24,Nữ,Nam,Nông thôn,CĐ,1481.749336600089,low,0,0
27,25-29,Nam,Nam,Nông thôn,CĐ,8163.235083274232,high,0,1
20,18-24,Nữ,Bắc,Nông thôn,CĐ,1559.8641189661937,low,0,0
30,30-35,Nam,Trung,Đô thị,ĐH,10151.357522199156,high,1,0
21,18-24,Nữ,Bắc,Đô thị,≤THPT,2375.3493602301724,low,0,0
22,18-24,Nam,Nam,Nông thôn,≤THPT,6896.502784176749,high,0,0
27,25-29,Nam,Bắc,Nông thôn,≤THPT,3082.7220306069876,mid,0,0
23,18-24,Nữ,Bắc,Đô thị,ĐH,8248.798427491189,high,0,1
22,18-24,Nữ,Bắc,Nông thôn,CĐ,3211.8053283690156,mid,0,1
25,25-29,Nam,Bắc,Nông thôn,≤THPT,3562.5566244996544,mid,0,0
24,18-24,Nam,Bắc,Nông thôn,ĐH,3310.8006392729258,mid,0,0
21,18-24,Nữ,Bắc,Nông thôn,ĐH,3975.6175460353033,mid,0,0
19,18-24,Nam,Bắc,Nông thôn,≤THPT,3142.266150172369,mid,1,0
28,25-29,Nam,Bắc,Nông thôn,ĐH,1843.417142794715,low,0,1
25,25-29,Nam,Nam,Nông thôn,≤THPT,2707.8641152484934,mid,0,1
34,30-35,Nữ,Nam,Đô thị,≤THPT,2369.869953026153,low,0,0
33,30-35,Nữ,Nam,Nông thôn,ĐH,5605.878594560653,high,0,1
22,18-24,Nam,Trung,Nông thôn,≤THPT,4977.409359653829,high,0,0
24,18-24,Nam,Nam,Nông thôn,ĐH,1388.336133450952,low,0,0
20,18-24,Nam,Trung,Nông thôn,≤THPT,3512.8844744934268,mid,0,0
29,25-29,Nam,Nam,Đô thị,≤THPT,2171.8785000092075,low,0,0
30,30-35,Nam,Bắc,Đô thị,≤THPT,864.0975490450843,low,0,0
23,18-24,Nữ,Nam,Đô thị,≤THPT,2989.7428656625593,mid,0,0
22,18-24,Nam,Nam,Đô thị,ĐH,8925.835233790738,high,0,0
23,18-24,Nữ,Nam,Đô thị,ĐH,6341.884429193363,high,0,0
18,18-24,Nữ,Bắc,Nông thôn,≤THPT,2403.6840699462555,low,0,0
23,18-24,Nam,Bắc,Nông thôn,CĐ,2539.177559877694,mid,0,0
23,18-24,Nữ,Trung,Nông thôn,ĐH,7270.566837482504,high,0,0
30,30-35,Nữ,Nam,Đô thị,ĐH,5130.354382760894,high,1,0
32,30-35,Nữ,Bắc,Nông thôn,≤THPT,2448.4395269396987,mid,1,0
22,18-24,Nữ,Trung,Nông thôn,≤THPT,1054.756665102165,low,0,0
27,25-29,Nữ,Nam,Nông thôn,≤THPT,5036.1668221749305,high,0,0
23,18-24,Nam,Nam,Đô thị,≤THPT,1452.1035792802516,low,0,0
26,25-29,Nữ,Nam,Nông thôn,CĐ,1555.6023716805164,low,1,0
18,18-24,Nữ,Bắc,Nông thôn,CĐ,2772.182847023387,mid,0,0
24,18-24,Nam,Bắc,Đô thị,≤THPT,2979.3920196310123,mid,0,0
33,30-35,Nữ,Bắc,Nông thôn,CĐ,3350.9865188702765,mid,1,1
19,18-24,Nam,Nam,Nông thôn,≤THPT,2766.4499007937775,mid,0,0
29,25-29,Nam,Nam,Nông thôn,ĐH,7345.547295892136,high,0,0
28,25-29,Nam,Trung,Nông thôn,≤THPT,2162.597049104571,low,1,0
28,25-29,Nữ,Bắc,Đô thị,≤THPT,1963.7337489939891,low,0,0
25,25-29,Nữ,Bắc,Đô thị,CĐ,5410.005580264977,high,0,1
29,25-29,Nam,Trung,Đô thị,CĐ,5173.954258604104,high,0,0
30,30-35,Nam,Nam,Đô thị,≤THPT,2347.260112374985,low,0,0
31,30-35,Nữ,Trung,Nông thôn,≤THPT,3375.7413665095905,mid,1,0
18,18-24,Nữ,Nam,Đô thị,CĐ,8707.500302810184,high,0,0
34,30-35,Nam,Bắc,Đô thị,≤THPT,2588.092640019279,mid,1,0
35,30-35,Nữ,Trung,Nông thôn,ĐH,3289.6620846607443,mid,0,0
26,25-29,Nam,Bắc,Nông thôn,≤THPT,4872.638123246872,high,0,0
20,18-24,Nam,Trung,Đô thị,CĐ,2119.764386086679,low,0,0
22,18-24,Nam,Nam,Nông thôn,≤THPT,1654.716329813331,low,0,0
23,18-24,Nam,Nam,Đô thị,≤THPT,6628.354299895525,high,0,1
29,25-29,Nam,Bắc,Đô thị,ĐH,3388.8685276540214,mid,0,0
19,18-24,Nữ,Nam,Đô thị,CĐ,5238.155940410638,high,0,0
18,18-24,Nam,Bắc,Nông thôn,≤THPT,2268.128355980773,low,0,0
32,30-35,Nam,Nam,Nông thôn,≤THPT,2178.9556427952984,low,0,0
27,25-29,Nam,Nam,Đô thị,≤THPT,2805.7612576859397,mid,0,0
24,18-24,Nữ,Bắc,Nông thôn,CĐ,3345.8200246024576,mid,0,0
31,30-35,Nam,Bắc,Nông thôn,CĐ,6434.423018909508,high,0,0
22,18-24,Nam,Trung,Đô thị,≤THPT,931.727451911017,low,0,0
33,30-35,Nam,Trung,Nông thôn,ĐH,4550.100197073919,high,0,1
27,25-29,Nữ,Bắc,Đô thị,ĐH,4013.453551657577,high,0,0
30,30-35,Nam,Nam,Nông thôn,ĐH,4047.7680595658358,high,0,0
21,18-24,Nữ,Bắc,Nông thôn,ĐH,2754.186365219398,mid,0,0
19,18-24,Nam,Nam,Đô thị,≤THPT,2162.520808001647,low,0,0
27,25-29,Nam,Bắc,Nông thôn,≤THPT,2751.851081717489,mid,1,0
32,30-35,Nam,Nam,Đô thị,≤THPT,4213.044220268343,high,1,1
21,18-24,Nữ,Bắc,Đô thị,ĐH,1905.8955126184487,low,0,0
22,18-24,Nữ,Nam,Đô thị,CĐ,4797.460566891459,high,0,0
27,25-29,Nam,Trung,Nông thôn,ĐH,2589.3037241182496,mid,0,0
27,25-29,Nữ,Bắc,Đô thị,≤THPT,10338.034155896768,high,0,0
29,25-29,Nam,Bắc,Nông thôn,≤THPT,4296.782244197124,high,0,1
34,30-35,Nữ,Nam,Đô thị,CĐ,1139.9770095151202,low,0,0
30,30-35,Nữ,Bắc,Đô thị,≤THPT,2859.1605858068106,mid,1,0
29,25-29,Nữ,Nam,Đô thị,≤THPT,5541.298047896378,high,0,0
32,30-35,Nữ,Nam,Đô thị,≤THPT,2634.8861393308384,mid,1,0
26,25-29,Nam,Nam,Nông thôn,ĐH,2995.369544523237,mid,0,1
21,18-24,Nam,Bắc,Nông thôn,CĐ,2197.152851894057,low,0,0
27,25-29,Nam,Nam,Đô thị,ĐH,4735.386676684907,high,0,1
35,30-35,Nam,Bắc,Nông thôn,≤THPT,1731.4696683683956,low,0,0
35,30-35,Nam,Trung,Đô thị,≤THPT,3666.4886551579925,mid,1,0
22,18-24,Nam,Trung,Đô thị,ĐH,7317.197288367155,high,0,0
25,25-29,Nam,Nam,Nông thôn,>ĐH,1688.2950632293796,low,0,0
26,25-29,Nữ,Nam,Nông thôn,ĐH,3086.637446807988,mid,0,0
35,30-35,Nữ,Bắc,Đô thị,ĐH,8454.803719196998,high,0,0
34,30-35,Nữ,Nam,Nông thôn,≤THPT,5438.190254596168,high,0,1
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,2358.7478750574023,low,0,0
22,18-24,Nữ,Bắc,Nông thôn,≤THPT,2785.025948388298,mid,0,0
22,18-24,Nữ,Nam,Nông thôn,≤THPT,2703.3463885777674,mid,0,0
23,18-24,Nữ,Trung,Nông thôn,≤THPT,5827.211489335798,high,0,0
27,25-29,Nam,Trung,Nông thôn,CĐ,3827.2523878805387,mid,0,0
22,18-24,Nam,Trung,Nông thôn,≤THPT,2720.02712914761,mid,0,0
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,1239.5997476825946,low,0,0
28,25-29,Nam,Trung,Đô thị,≤THPT,1710.6341831262616,low,0,0
29,25-29,Nữ,Trung,Nông thôn,≤THPT,1830.7973392086528,low,0,0
32,30-35,Nam,Bắc,Đô thị,≤THPT,3438.608798981954,mid,1,0
20,18-24,Nam,Bắc,Nông thôn,ĐH,3278.1447056930097,mid,0,0
18,18-24,Nam,Bắc,Nông thôn,>ĐH,2829.6091475012045,mid,1,0
20,18-24,Nữ,Bắc,Đô thị,CĐ,1665.5420034273673,low,0,0
18,18-24,Nữ,Nam,Đô thị,≤THPT,2350.2035506845377,low,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,3806.891739114193,mid,0,0
30,30-35,Nữ,Bắc,Nông thôn,ĐH,892.3633940656075,low,1,0
27,25-29,Nữ,Nam,Nông thôn,≤THPT,3094.5513299798563,mid,0,0
20,18-24,Nam,Bắc,Đô thị,≤THPT,3187.246398146416,mid,0,0
32,30-35,Nam,Bắc,Nông thôn,≤THPT,2500.7956005588685,mid,0,0
28,25-29,Nữ,Bắc,Đô thị,≤THPT,3802.287610252116,mid,0,0
27,25-29,Nữ,Trung,Nông thôn,CĐ,4423.497995524434,high,0,0
22,18-24,Nữ,Nam,Đô thị,CĐ,1075.9181974701205,low,0,0
22,18-24,Nam,Bắc,Nông thôn,≤THPT,4596.1418646898355,high,0,0
33,30-35,Nữ,Bắc,Nông thôn,ĐH,2722.077489128344,mid,0,0
31,30-35,Nữ,Bắc,Nông thôn,ĐH,4281.342443442915,high,1,0
26,25-29,Nam,Nam,Đô thị,≤THPT,1926.406653881621,low,0,0
25,25-29,Nam,Bắc,Nông thôn,≤THPT,938.0199358607766,low,0,0
18,18-24,Nam,Nam,Nông thôn,ĐH,2417.3351824096785,low,0,0
31,30-35,Nữ,Nam,Nông thôn,ĐH,1143.798086438539,low,1,1
21,18-24,Nam,Bắc,Nông thôn,≤THPT,2707.3387758335734,mid,0,0
32,30-35,Nam,Nam,Nông thôn,≤THPT,4126.59768328616,high,0,0
35,30-35,Nữ,Nam,Nông thôn,≤THPT,1464.2019442185956,low,0,1
20,18-24,Nữ,Trung,Đô thị,ĐH,7420.083468807925,high,0,0
26,25-29,Nữ,Bắc,Đô thị,≤THPT,1100.301707534911,low,0,0
33,30-35,Nữ,Bắc,Đô thị,CĐ,4653.350114354891,high,0,0
19,18-24,Nữ,Nam,Đô thị,ĐH,7481.096362538549,high,0,0
25,25-29,Nữ,Bắc,Nông thôn,ĐH,1278.5122970825826,low,0,0
22,18-24,Nam,Bắc,Đô thị,≤THPT,3654.2197098458737,mid,0,0
35,30-35,Nữ,Bắc,Nông thôn,CĐ,2740.731191811643,mid,0,0
19,18-24,Nữ,Trung,Đô thị,CĐ,3124.228159073276,mid,0,0
26,25-29,Nữ,Nam,Nông thôn,ĐH,3780.400236147647,mid,0,0
25,25-29,Nam,Bắc,Nông thôn,ĐH,3160.2103456509612,mid,0,1
24,18-24,Nữ,Trung,Nông thôn,CĐ,2723.6240509070117,mid,0,0
18,18-24,Nữ,Bắc,Nông thôn,CĐ,1279.4243372180447,low,0,0
30,30-35,Nam,Bắc,Nông thôn,ĐH,2880.3097473107005,mid,0,1
30,30-35,Nam,Nam,Đô thị,≤THPT,8994.406858881614,high,0,0
26,25-29,Nam,Bắc,Nông thôn,≤THPT,2479.107367352382,mid,0,1
31,30-35,Nữ,Nam,Nông thôn,≤THPT,2149.6040551816855,low,0,1
20,18-24,Nữ,Nam,Đô thị,≤THPT,4101.15527214676,high,0,0
29,25-29,Nữ,Trung,Nông thôn,≤THPT,5813.421808269066,high,0,1
29,25-29,Nam,Bắc,Nông thôn,≤THPT,2307.94733843489,low,0,1
30,30-35,Nữ,Bắc,Nông thôn,>ĐH,3280.609077350568,mid,0,0
25,25-29,Nữ,Bắc,Nông thôn,≤THPT,3045.9518942791888,mid,0,0
30,30-35,Nữ,Nam,Đô thị,≤THPT,2094.3600457210896,low,1,0
24,18-24,Nam,Nam,Nông thôn,ĐH,4968.372544328976,high,0,0
32,30-35,Nam,Bắc,Nông thôn,>ĐH,3141.411673468955,mid,0,1
29,25-29,Nữ,Nam,Nông thôn,CĐ,2766.9986151191015,mid,0,1
35,30-35,Nam,Bắc,Nông thôn,ĐH,2040.439891804282,low,1,0
23,18-24,Nữ,Trung,Đô thị,≤THPT,8314.962080668183,high,0,0
34,30-35,Nam,Bắc,Đô thị,≤THPT,1865.5307133452864,low,0,0
34,30-35,Nam,Trung,Nông thôn,≤THPT,2024.9889199040267,low,0,1
19,18-24,Nam,Trung,Đô thị,CĐ,2651.337934202835,mid,0,0
25,25-29,Nam,Nam,Nông thôn,ĐH,2724.0528272195247,mid,0,0
33,30-35,Nữ,Nam,Nông thôn,≤THPT,6386.040726771683,high,0,0
26,25-29,Nam,Nam,Đô thị,ĐH,6454.510854644873,high,0,0
23,18-24,Nữ,Nam,Nông thôn,ĐH,6073.765129374403,high,0,0
19,18-24,Nữ,Bắc,Đô thị,ĐH,2507.9925448910644,mid,0,0
25,25-29,Nữ,Bắc,Đô thị,≤THPT,1825.5529953689488,low,0,0
18,18-24,Nữ,Bắc,Đô thị,≤THPT,1085.496688961944,low,0,0
22,18-24,Nữ,Nam,Nông thôn,≤THPT,4423.089531734905,high,0,0
28,25-29,Nam,Bắc,Đô thị,≤THPT,4392.933979854678,high,0,0
32,30-35,Nữ,Bắc,Đô thị,≤THPT,6256.888461288547,high,0,0
30,30-35,Nam,Bắc,Nông thôn,≤THPT,2342.757864144754,low,0,0
20,18-24,Nam,Bắc,Đô thị,≤THPT,3088.6779671061645,mid,0,0
19,18-24,Nam,Bắc,Đô thị,≤THPT,3338.7183587456116,mid,0,0
32,30-35,Nam,Bắc,Đô thị,ĐH,2842.394205643096,mid,0,0
19,18-24,Nam,Nam,Nông thôn,CĐ,1949.2495212403535,low,0,1
34,30-35,Nam,Nam,Nông thôn,≤THPT,4002.5499398914403,mid,1,1
18,18-24,Nữ,Bắc,Đô thị,ĐH,10965.632774701135,high,0,0
22,18-24,Nữ,Trung,Đô thị,≤THPT,8903.755411152502,high,0,0
25,25-29,Nam,Nam,Đô thị,CĐ,2297.653744072444,low,0,0
24,18-24,Nữ,Bắc,Nông thôn,≤THPT,1197.9188969632235,low,0,0
24,18-24,Nam,Nam,Đô thị,≤THPT,4818.493590068366,high,0,0
35,30-35,Nam,Bắc,Nông thôn,≤THPT,1118.427169045183,low,0,0
28,25-29,Nam,Bắc,Đô thị,ĐH,2112.5253981939663,low,0,0
35,30-35,Nữ,Bắc,Đô thị,ĐH,7178.311224947258,high,0,0
34,30-35,Nữ,Bắc,Nông thôn,ĐH,3628.6448290912213,mid,1,0
27,25-29,Nam,Nam,Nông thôn,≤THPT,1315.881533744179,low,0,0
24,18-24,Nam,Trung,Nông thôn,≤THPT,1459.7922833785808,low,0,0
26,25-29,Nữ,Bắc,Nông thôn,ĐH,3995.6459362134046,mid,0,0
35,30-35,Nam,Bắc,Đô thị,≤THPT,1602.674751920773,low,1,1
25,25-29,Nam,Trung,Đô thị,CĐ,7242.4940560762625,high,0,0
30,30-35,Nữ,Bắc,Nông thôn,>ĐH,1758.5567702858093,low,0,1
29,25-29,Nam,Bắc,Nông thôn,ĐH,3787.12360747408,mid,0,0
31,30-35,Nữ,Bắc,Đô thị,ĐH,2551.2939230885027,mid,0,1
32,30-35,Nữ,Trung,Đô thị,≤THPT,2045.6653391200045,low,0,0
27,25-29,Nữ,Bắc,Đô thị,≤THPT,4137.8217222743,high,0,0
21,18-24,Nam,Nam,Đô thị,≤THPT,5119.003025553626,high,0,0
35,30-35,Nam,Nam,Nông thôn,≤THPT,2435.381388026695,mid,0,0
31,30-35,Nữ,Nam,Đô thị,CĐ,7717.44828590503,high,0,0
21,18-24,Nam,Bắc,Đô thị,ĐH,6169.058128737926,high,0,0
22,18-24,Nữ,Bắc,Nông thôn,ĐH,3546.006993553339,mid,0,0
31,30-35,Nam,Bắc,Nông thôn,CĐ,1137.9070796105284,low,0,0
35,30-35,Nam,Nam,Đô thị,≤THPT,5639.012054791208,high,1,0
23,18-24,Nam,Bắc,Đô thị,CĐ,6538.42727979373,high,0,0
25,25-29,Nữ,Trung,Nông thôn,ĐH,3701.6740914787183,mid,1,1
22,18-24,Nam,Nam,Đô thị,CĐ,2707.4126740190095,mid,0,0
20,18-24,Nữ,Bắc,Nông thôn,ĐH,3812.539865052224,mid,0,0
23,18-24,Nam,Bắc,Nông thôn,CĐ,6863.968985190099,high,0,1
31,30-35,Nữ,Bắc,Đô thị,ĐH,5717.754188239766,high,0,0
34,30-35,Nữ,Trung,Nông thôn,ĐH,3930.0461057570424,mid,0,0
27,25-29,Nam,Nam,Nông thôn,>ĐH,4650.971258086654,high,0,0
27,25-29,Nữ,Nam,Nông thôn,>ĐH,14719.296401097123,high,0,0
31,30-35,Nữ,Bắc,Nông thôn,CĐ,2587.2196352271644,mid,0,1
28,25-29,Nữ,Nam,Nông thôn,≤THPT,1213.0802099669572,low,0,0
28,25-29,Nữ,Bắc,Nông thôn,≤THPT,1175.3909413169115,low,1,0
26,25-29,Nam,Nam,Đô thị,ĐH,4324.3852637331165,high,0,1
21,18-24,Nam,Bắc,Nông thôn,≤THPT,1607.339538185418,low,0,0
25,25-29,Nam,Trung,Đô thị,ĐH,7793.346304787418,high,0,0
26,25-29,Nữ,Nam,Đô thị,CĐ,2066.9200985715547,low,0,0
19,18-24,Nam,Nam,Đô thị,≤THPT,2593.9293883905184,mid,0,0
35,30-35,Nữ,Trung,Nông thôn,ĐH,2542.5507070743133,mid,0,0
31,30-35,Nam,Nam,Đô thị,≤THPT,3532.2224522623455,mid,0,1
31,30-35,Nữ,Bắc,Nông thôn,CĐ,4011.8606844822016,mid,0,0
20,18-24,Nữ,Trung,Đô thị,≤THPT,4350.730202445531,high,0,0
20,18-24,Nữ,Bắc,Nông thôn,≤THPT,2321.3480512915967,low,0,0
21,18-24,Nữ,Bắc,Đô thị,ĐH,6020.173269582471,high,0,0
22,18-24,Nam,Bắc,Nông thôn,≤THPT,3312.9426049655144,mid,0,0
27,25-29,Nữ,Bắc,Nông thôn,>ĐH,4023.017255181013,high,0,1
21,18-24,Nam,Bắc,Đô thị,ĐH,5674.857252060145,high,0,0
31,30-35,Nữ,Bắc,Đô thị,≤THPT,4076.2003881432997,high,0,1
25,25-29,Nam,Trung,Đô thị,≤THPT,4925.805257525357,high,0,0
23,18-24,Nữ,Bắc,Nông thôn,>ĐH,3227.3445145994847,mid,0,0
30,30-35,Nữ,Nam,Nông thôn,ĐH,4855.142648467644,high,0,0
30,30-35,Nam,Bắc,Đô thị,ĐH,6427.038160167354,high,0,1
34,30-35,Nữ,Nam,Đô thị,ĐH,6752.818161262529,high,0,0
27,25-29,Nữ,Nam,Nông thôn,ĐH,2291.144645953222,low,0,0
28,25-29,Nữ,Nam,Nông thôn,ĐH,6808.981578089442,high,0,1
18,18-24,Nam,Nam,Đô thị,>ĐH,2105.717374354543,low,0,0
26,25-29,Nữ,Trung,Đô thị,≤THPT,1671.7028033318936,low,0,0
27,25-29,Nam,Bắc,Nông thôn,≤THPT,5575.872819979027,high,0,0
26,25-29,Nữ,Bắc,Nông thôn,≤THPT,4726.9850671725735,high,0,1
33,30-35,Nam,Trung,Nông thôn,≤THPT,2698.6301671716064,mid,0,0
25,25-29,Nam,Bắc,Đô thị,≤THPT,2976.4976158445074,mid,0,0
21,18-24,Nữ,Bắc,Nông thôn,CĐ,4399.779485027822,high,0,0
18,18-24,Nữ,Bắc,Nông thôn,ĐH,2614.990507284585,mid,0,0
29,25-29,Nam,Bắc,Đô thị,≤THPT,1152.0454663219466,low,0,0
28,25-29,Nữ,Bắc,Nông thôn,>ĐH,4197.083669227834,high,0,0
19,18-24,Nữ,Trung,Đô thị,≤THPT,1639.341879324407,low,0,0
25,25-29,Nam,Trung,Nông thôn,≤THPT,1250.678048883355,low,0,0
34,30-35,Nữ,Bắc,Đô thị,≤THPT,11458.31845012697,high,0,0
27,25-29,Nam,Bắc,Nông thôn,≤THPT,1731.5185160551305,low,0,0
31,30-35,Nam,Nam,Đô thị,CĐ,2881.193952973912,mid,0,1
32,30-35,Nữ,Bắc,Nông thôn,≤THPT,1565.6827220321834,low,0,1
28,25-29,Nam,Nam,Nông thôn,ĐH,3178.7679988211485,mid,0,0
35,30-35,Nam,Trung,Nông thôn,≤THPT,3693.63641396153,mid,0,0
24,18-24,Nam,Nam,Đô thị,≤THPT,1992.1404429822196,low,0,0
19,18-24,Nữ,Bắc,Nông thôn,ĐH,2947.751652321683,mid,0,0
35,30-35,Nữ,Nam,Đô thị,≤THPT,5449.038696142934,high,0,0
18,18-24,Nam,Bắc,Đô thị,≤THPT,1167.1547706909341,low,0,0
26,25-29,Nữ,Nam,Nông thôn,ĐH,2980.559012996706,mid,0,0
31,30-35,Nam,Bắc,Nông thôn,≤THPT,2286.1820833128795,low,0,0
18,18-24,Nữ,Nam,Đô thị,≤THPT,4255.35009610685,high,0,0
22,18-24,Nữ,Bắc,Nông thôn,ĐH,4352.29445092617,high,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,1860.0958124494757,low,0,0
23,18-24,Nam,Trung,Nông thôn,CĐ,6782.343070710723,high,0,0
27,25-29,Nữ,Trung,Nông thôn,CĐ,4303.390704939911,high,1,0
19,18-24,Nam,Trung,Nông thôn,ĐH,4146.378466252428,high,0,0
31,30-35,Nữ,Nam,Nông thôn,ĐH,4576.126165459406,high,0,0
24,18-24,Nam,Trung,Đô thị,≤THPT,4570.8159713016985,high,0,0
25,25-29,Nữ,Nam,Nông thôn,ĐH,2589.091959343376,mid,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,3754.7933788337923,mid,0,1
34,30-35,Nam,Trung,Đô thị,≤THPT,6814.1573061027075,high,0,0
27,25-29,Nam,Trung,Đô thị,≤THPT,2254.2137559044586,low,0,0
22,18-24,Nữ,Bắc,Đô thị,≤THPT,5733.736386543732,high,0,1
30,30-35,Nữ,Bắc,Nông thôn,CĐ,4200.741675015413,high,0,0
19,18-24,Nữ,Bắc,Đô thị,ĐH,2737.665410223207,mid,0,0
31,30-35,Nữ,Nam,Nông thôn,ĐH,2182.0958093537047,low,0,0
33,30-35,Nữ,Bắc,Nông thôn,≤THPT,2215.3740299092888,low,0,1
19,18-24,Nữ,Nam,Nông thôn,≤THPT,8586.682992933656,high,0,0
31,30-35,Nam,Trung,Nông thôn,≤THPT,4862.418815921872,high,0,0
22,18-24,Nữ,Trung,Nông thôn,CĐ,4437.789955413476,high,0,0
21,18-24,Nữ,Bắc,Nông thôn,ĐH,1896.1654224663207,low,0,0
18,18-24,Nữ,Nam,Nông thôn,ĐH,2018.4581428819415,low,0,0
24,18-24,Nữ,Bắc,Đô thị,CĐ,1993.0599624520255,low,0,0
23,18-24,Nam,Bắc,Nông thôn,≤THPT,1348.6356269302585,low,0,1
34,30-35,Nữ,Bắc,Nông thôn,≤THPT,3144.5735386473552,mid,0,0
35,30-35,Nữ,Trung,Nông thôn,>ĐH,4808.286252423206,high,0,0
29,25-29,Nam,Bắc,Nông thôn,≤THPT,2236.117906790019,low,0,0
25,25-29,Nữ,Bắc,Đô thị,ĐH,6061.007768790379,high,0,0
34,30-35,Nữ,Bắc,Đô thị,CĐ,1046.756758140725,low,0,0
19,18-24,Nữ,Nam,Đô thị,≤THPT,2837.953058712627,mid,0,0
21,18-24,Nữ,Bắc,Nông thôn,≤THPT,955.618691713482,low,0,1
27,25-29,Nam,Bắc,Nông thôn,≤THPT,1371.378315213569,low,0,0
21,18-24,Nữ,Trung,Nông thôn,ĐH,4637.140423651916,high,0,0
27,25-29,Nữ,Nam,Nông thôn,ĐH,2051.7463723773812,low,0,0
22,18-24,Nữ,Trung,Đô thị,ĐH,3461.2337621231454,mid,0,0
20,18-24,Nam,Nam,Đô thị,CĐ,1854.652937996289,low,0,0
20,18-24,Nam,Nam,Nông thôn,CĐ,3408.4616834955305,mid,0,0
32,30-35,Nữ,Nam,Nông thôn,≤THPT,801.4631592690863,low,0,0
18,18-24,Nam,Nam,Nông thôn,ĐH,3439.5608637652363,mid,0,0
23,18-24,Nữ,Trung,Nông thôn,≤THPT,2083.1142863657847,low,0,0
25,25-29,Nữ,Bắc,Nông thôn,ĐH,5686.701537395998,high,1,0
30,30-35,Nữ,Nam,Đô thị,≤THPT,3280.303907606561,mid,0,0
24,18-24,Nữ,Bắc,Nông thôn,>ĐH,2968.7832450966694,mid,0,0
25,25-29,Nữ,Trung,Nông thôn,CĐ,1881.3511247484212,low,1,0
